Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit
105358,2025-05-21,C1833,Customer_60,Ahmedabad,Gujarat,West,Chair,Furniture,1,4500,15,3825.0,369.41
105359,2025-05-28,C2581,Customer_1603,Chennai,Tamil Nadu,South,Notebook,Stationery,9,120,5,1026.0,89.94
105360,2026-03-18,C5423,Customer_1959,Delhi,Delhi,North,Desk,Furniture,8,8500,10,61200.0,6217.09
105361,2026-03-11,C6381,Customer_551,Hyderabad,Telangana,South,Keyboard,Electronics,6,1500,10,8100.0,731.47
105362,2026-03-28,C2960,Customer_530,Bengaluru,Karnataka,South,Notebook,Stationery,4,120,15,408.0,88.62
105363,2026-05-04,C9990,Customer_2710,Bengaluru,Karnataka,South,Monitor,Electronics,3,14000,0,42000.0,7796.78
105364,2025-04-12,C7789,Customer_2211,Bengaluru,Karnataka,South,Chair,Furniture,6,4500,10,24300.0,1990.16
105365,2026-04-03,C9824,Customer_326,Chennai,Tamil Nadu,South,Desk,Furniture,6,8500,15,43350.0,5875.19
105366,2025-11-19,C5264,Customer_228,Ahmedabad,Gujarat,West,Desk,Furniture,5,8500,5,40375.0,3460.73
105367,2025-10-15,C1157,Customer_2311,Pune,Maharashtra,West,Mouse,Electronics,6,700,10,3780.0,572.18
105368,2025-11-20,C4976,Customer_146,Delhi,Delhi,North,Laptop,Electronics,2,55000,15,93500.0,17747.99
105369,2025-03-22,C5967,Customer_137,Bengaluru,Karnataka,South,Mouse,Electronics,4,700,10,2520.0,571.78
105370,2025-03-15,C5175,Customer_1114,Pune,Maharashtra,West,Laptop,Electronics,7,55000,15,327250.0,27242.85
105371,2025-02-20,C1222,Customer_165,Kolkata,West Bengal,East,Notebook,Stationery,5,120,20,480.0,59.4
105372,2025-09-18,C6878,Customer_1032,Chennai,Tamil Nadu,South,Laptop,Electronics,1,55000,10,49500.0,9961.67
105373,2026-03-28,C6750,Customer_698,Ahmedabad,Gujarat,West,Pen,Stationery,9,25,5,213.75,27.84
105374,2025-05-26,C5620,Customer_1624,Pune,Maharashtra,West,Pen,Stationery,1,25,10,22.5,5.6
105375,2025-03-27,C4152,Customer_2173,Kolkata,West Bengal,East,Keyboard,Electronics,6,1500,15,7650.0,1160.88
105376,2025-04-02,C9309,Customer_460,Bengaluru,Karnataka,South,Monitor,Electronics,10,14000,10,126000.0,25898.22
105377,2026-01-17,C1981,Customer_2281,Delhi,Delhi,North,Mouse,Electronics,7,700,10,4410.0,485.41
105378,2025-11-12,C4936,Customer_446,Mumbai,Maharashtra,West,Notebook,Stationery,10,120,10,1080.0,196.87
105379,2025-09-20,C2165,Customer_2589,Pune,Maharashtra,West,Laptop,Electronics,8,55000,0,440000.0,93236.02
105380,2026-02-01,C4091,Customer_416,Kolkata,West Bengal,East,Desk,Furniture,8,8500,15,57800.0,13042.49
105381,2026-04-15,C7586,Customer_1933,Bengaluru,Karnataka,South,Chair,Furniture,3,4500,5,12825.0,1291.2
105382,2025-04-13,C7771,Customer_2089,Bengaluru,Karnataka,South,Keyboard,Electronics,6,1500,10,8100.0,1974.61
105383,2025-10-17,C6987,Customer_2637,Chennai,Tamil Nadu,South,Desk,Furniture,5,8500,15,36125.0,6536.15
105384,2025-08-22,C4034,Customer_2083,Delhi,Delhi,North,Desk,Furniture,5,8500,0,42500.0,10202.15
105385,2025-10-06,C5571,Customer_2020,Mumbai,Maharashtra,West,Mouse,Electronics,4,700,15,2380.0,446.4
105386,2025-09-30,C5904,Customer_2172,Delhi,Delhi,North,Monitor,Electronics,6,14000,20,67200.0,6430.63
105387,2026-01-29,C6566,Customer_2230,Chennai,Tamil Nadu,South,Laptop,Electronics,1,55000,20,44000.0,8460.91
105388,2025-10-24,C9243,Customer_2025,Chennai,Tamil Nadu,South,Pen,Stationery,4,25,20,80.0,8.5
105389,2026-05-04,C7849,Customer_1044,Bengaluru,Karnataka,South,Monitor,Electronics,4,14000,15,47600.0,7022.93
105390,2025-09-12,C5492,Customer_607,Ahmedabad,Gujarat,West,Chair,Furniture,8,4500,20,28800.0,2525.72
105391,2026-04-11,C3008,Customer_1735,Pune,Maharashtra,West,Mouse,Electronics,10,700,0,7000.0,1577.45
105392,2026-04-14,C8086,Customer_1742,Delhi,Delhi,North,Monitor,Electronics,5,14000,15,59500.0,9162.22
105393,2025-07-14,C6976,Customer_671,Kolkata,West Bengal,East,Laptop,Electronics,10,55000,0,550000.0,99008.62
105394,2025-08-04,C2855,Customer_1837,Kolkata,West Bengal,East,Desk,Furniture,3,8500,10,22950.0,4086.64
105395,2026-03-07,C8331,Customer_1305,Kolkata,West Bengal,East,Monitor,Electronics,1,14000,20,11200.0,2406.92
105396,2025-08-06,C7810,Customer_1987,Mumbai,Maharashtra,West,Laptop,Electronics,6,55000,15,280500.0,57424.53
105397,2026-05-08,C2818,Customer_1113,Bengaluru,Karnataka,South,Desk,Furniture,5,8500,15,36125.0,5822.25
105398,2025-02-26,C3208,Customer_1496,Bengaluru,Karnataka,South,Notebook,Stationery,8,120,15,816.0,196.32
105399,2025-09-20,C5623,Customer_147,Bengaluru,Karnataka,South,Mouse,Electronics,6,700,10,3780.0,921.04
105400,2025-08-10,C9038,Customer_1059,Pune,Maharashtra,West,Monitor,Electronics,6,14000,5,79800.0,11406.16
105401,2026-04-30,C7395,Customer_2758,Chennai,Tamil Nadu,South,Desk,Furniture,6,8500,10,45900.0,9388.19
105402,2025-07-08,C1052,Customer_2903,Kolkata,West Bengal,East,Chair,Furniture,4,4500,10,16200.0,3195.84
105403,2025-01-11,C8361,Customer_658,Pune,Maharashtra,West,Laptop,Electronics,10,55000,10,495000.0,119712.0
105404,2025-05-27,C8779,Customer_1594,Ahmedabad,Gujarat,West,Monitor,Electronics,3,14000,20,33600.0,6258.16
105405,2025-10-07,C3581,Customer_2643,Pune,Maharashtra,West,Monitor,Electronics,1,14000,20,11200.0,2002.35
105406,2026-03-10,C9852,Customer_128,Kolkata,West Bengal,East,Pen,Stationery,1,25,5,23.75,3.55
105407,2025-06-26,C5677,Customer_806,Delhi,Delhi,North,Monitor,Electronics,7,14000,10,88200.0,11017.46
105408,2026-02-12,C2681,Customer_1771,Pune,Maharashtra,West,Laptop,Electronics,1,55000,15,46750.0,8533.59
105409,2026-04-24,C9609,Customer_1049,Pune,Maharashtra,West,Chair,Furniture,8,4500,15,30600.0,6977.23
105410,2025-10-22,C2058,Customer_2402,Delhi,Delhi,North,Desk,Furniture,8,8500,0,68000.0,10296.07
105411,2025-01-23,C8712,Customer_712,Mumbai,Maharashtra,West,Pen,Stationery,4,25,15,85.0,15.21
105412,2025-03-17,C6712,Customer_1750,Pune,Maharashtra,West,Keyboard,Electronics,6,1500,0,9000.0,871.64
105413,2025-08-02,C1876,Customer_1959,Ahmedabad,Gujarat,West,Laptop,Electronics,8,55000,20,352000.0,58655.95
105414,2025-11-12,C1301,Customer_580,Bengaluru,Karnataka,South,Laptop,Electronics,9,55000,0,495000.0,56150.33
105415,2026-03-19,C3876,Customer_1142,Hyderabad,Telangana,South,Monitor,Electronics,5,14000,5,66500.0,7330.59
105416,2026-01-24,C6774,Customer_2502,Chennai,Tamil Nadu,South,Mouse,Electronics,9,700,0,6300.0,600.7
105417,2026-03-07,C5306,Customer_162,Mumbai,Maharashtra,West,Mouse,Electronics,3,700,20,1680.0,376.32
105418,2026-04-19,C2547,Customer_1078,Hyderabad,Telangana,South,Mouse,Electronics,2,700,20,1120.0,119.24
105419,2025-03-26,C3377,Customer_113,Kolkata,West Bengal,East,Notebook,Stationery,10,120,10,1080.0,104.01
105420,2026-01-30,C8081,Customer_2786,Hyderabad,Telangana,South,Chair,Furniture,10,4500,0,45000.0,11194.76
105421,2025-10-25,C4094,Customer_2285,Kolkata,West Bengal,East,Desk,Furniture,3,8500,5,24225.0,4301.7
105422,2026-06-27,C9206,Customer_1229,Hyderabad,Telangana,South,Monitor,Electronics,6,14000,10,75600.0,17442.77
105423,2025-11-29,C1879,Customer_998,Kolkata,West Bengal,East,Chair,Furniture,8,4500,15,30600.0,3703.35
105424,2025-03-23,C8437,Customer_2358,Bengaluru,Karnataka,South,Keyboard,Electronics,8,1500,15,10200.0,2186.45
105425,2025-12-04,C6775,Customer_811,Hyderabad,Telangana,South,Mouse,Electronics,7,700,5,4655.0,655.51
105426,2025-10-12,C6000,Customer_2768,Delhi,Delhi,North,Pen,Stationery,8,25,20,160.0,29.29
105427,2026-04-18,C8985,Customer_2414,Hyderabad,Telangana,South,Monitor,Electronics,3,14000,15,35700.0,8646.85
105428,2026-06-24,C8146,Customer_1813,Hyderabad,Telangana,South,Desk,Furniture,10,8500,0,85000.0,18379.32
105429,2026-01-28,C2367,Customer_214,Delhi,Delhi,North,Monitor,Electronics,8,14000,10,100800.0,16595.39
105430,2025-06-19,C7179,Customer_2542,Chennai,Tamil Nadu,South,Laptop,Electronics,8,55000,15,374000.0,74741.34
105431,2025-11-21,C8963,Customer_903,Kolkata,West Bengal,East,Notebook,Stationery,3,120,10,324.0,31.45
105432,2025-09-28,C2269,Customer_2886,Mumbai,Maharashtra,West,Laptop,Electronics,3,55000,0,165000.0,21212.79
105433,2025-10-14,C5085,Customer_2820,Bengaluru,Karnataka,South,Monitor,Electronics,2,14000,20,22400.0,2054.99
105434,2026-03-25,C9668,Customer_409,Hyderabad,Telangana,South,Monitor,Electronics,1,14000,5,13300.0,2018.9
105435,2025-03-22,C4432,Customer_1516,Chennai,Tamil Nadu,South,Pen,Stationery,4,25,10,90.0,12.06
105436,2025-11-28,C9374,Customer_1238,Hyderabad,Telangana,South,Mouse,Electronics,2,700,0,1400.0,321.98
105437,2025-04-04,C4586,Customer_1955,Pune,Maharashtra,West,Pen,Stationery,8,25,5,190.0,46.03
105438,2025-07-15,C2511,Customer_1848,Bengaluru,Karnataka,South,Laptop,Electronics,2,55000,15,93500.0,11854.81
105439,2025-01-07,C4029,Customer_425,Pune,Maharashtra,West,Pen,Stationery,1,25,15,21.25,5.31
105440,2026-05-08,C1725,Customer_342,Ahmedabad,Gujarat,West,Chair,Furniture,8,4500,5,34200.0,4108.38
105441,2025-06-10,C2257,Customer_2260,Bengaluru,Karnataka,South,Mouse,Electronics,5,700,20,2800.0,305.78
105442,2026-03-02,C2267,Customer_855,Delhi,Delhi,North,Keyboard,Electronics,5,1500,0,7500.0,1853.1
105443,2026-02-17,C1868,Customer_701,Kolkata,West Bengal,East,Notebook,Stationery,5,120,20,480.0,73.19
105444,2025-02-12,C5534,Customer_1930,Pune,Maharashtra,West,Mouse,Electronics,5,700,5,3325.0,458.97
105445,2025-02-03,C5961,Customer_1389,Mumbai,Maharashtra,West,Mouse,Electronics,9,700,0,6300.0,1568.47
105446,2025-04-26,C6373,Customer_2504,Bengaluru,Karnataka,South,Mouse,Electronics,6,700,5,3990.0,945.08
105447,2025-07-15,C5489,Customer_2026,Kolkata,West Bengal,East,Laptop,Electronics,3,55000,15,140250.0,20905.65
105448,2025-09-20,C9231,Customer_1362,Ahmedabad,Gujarat,West,Pen,Stationery,7,25,0,175.0,39.21
105449,2025-10-07,C3771,Customer_736,Kolkata,West Bengal,East,Keyboard,Electronics,6,1500,15,7650.0,1067.09
105450,2025-09-27,C9195,Customer_1700,Chennai,Tamil Nadu,South,Pen,Stationery,5,25,0,125.0,18.22
105451,2026-06-15,C3610,Customer_2043,Mumbai,Maharashtra,West,Monitor,Electronics,6,14000,10,75600.0,17355.32
105452,2025-04-10,C7269,Customer_228,Ahmedabad,Gujarat,West,Mouse,Electronics,2,700,10,1260.0,221.13
105453,2025-12-05,C6801,Customer_2008,Pune,Maharashtra,West,Laptop,Electronics,2,55000,20,88000.0,14508.27
105454,2026-01-26,C6342,Customer_192,Bengaluru,Karnataka,South,Keyboard,Electronics,7,1500,15,8925.0,1833.76
105455,2025-10-13,C3251,Customer_2557,Chennai,Tamil Nadu,South,Desk,Furniture,5,8500,0,42500.0,9919.18
105456,2025-01-20,C9684,Customer_2207,Chennai,Tamil Nadu,South,Keyboard,Electronics,7,1500,15,8925.0,1914.11
105457,2025-05-07,C4724,Customer_1796,Bengaluru,Karnataka,South,Notebook,Stationery,1,120,0,120.0,16.3
105458,2026-03-31,C1704,Customer_1202,Kolkata,West Bengal,East,Keyboard,Electronics,7,1500,20,8400.0,1031.95
105459,2026-06-02,C2907,Customer_1208,Delhi,Delhi,North,Desk,Furniture,2,8500,15,14450.0,2938.48
105460,2025-03-22,C8194,Customer_2677,Delhi,Delhi,North,Laptop,Electronics,8,55000,15,374000.0,71848.81
105461,2025-09-29,C4603,Customer_1745,Bengaluru,Karnataka,South,Laptop,Electronics,7,55000,20,308000.0,28714.08
105462,2026-04-24,C7413,Customer_1684,Pune,Maharashtra,West,Monitor,Electronics,3,14000,5,39900.0,7234.45
105463,2026-04-16,C2368,Customer_1321,Mumbai,Maharashtra,West,Laptop,Electronics,6,55000,10,297000.0,29894.48
105464,2026-04-14,C6699,Customer_455,Bengaluru,Karnataka,South,Laptop,Electronics,8,55000,15,374000.0,30803.92
105465,2025-07-03,C9305,Customer_1164,Bengaluru,Karnataka,South,Laptop,Electronics,8,55000,15,374000.0,65117.7
105466,2026-03-15,C8916,Customer_1976,Pune,Maharashtra,West,Notebook,Stationery,8,120,15,816.0,79.52
105467,2025-04-05,C3610,Customer_725,Bengaluru,Karnataka,South,Pen,Stationery,7,25,15,148.75,15.22
105468,2025-01-11,C3474,Customer_454,Hyderabad,Telangana,South,Desk,Furniture,10,8500,0,85000.0,10541.75
105469,2026-05-12,C9761,Customer_910,Pune,Maharashtra,West,Keyboard,Electronics,8,1500,5,11400.0,2356.43
105470,2025-02-25,C9583,Customer_2777,Hyderabad,Telangana,South,Pen,Stationery,8,25,10,180.0,38.43
105471,2025-10-02,C5695,Customer_2819,Mumbai,Maharashtra,West,Keyboard,Electronics,1,1500,10,1350.0,244.1
105472,2025-01-30,C2484,Customer_723,Ahmedabad,Gujarat,West,Pen,Stationery,10,25,20,200.0,49.62
105473,2025-08-10,C7798,Customer_394,Delhi,Delhi,North,Notebook,Stationery,7,120,5,798.0,72.09
105474,2025-02-09,C2144,Customer_1653,Bengaluru,Karnataka,South,Laptop,Electronics,3,55000,10,148500.0,24272.5
105475,2025-08-20,C7089,Customer_1381,Delhi,Delhi,North,Laptop,Electronics,7,55000,5,365750.0,57717.33
105476,2026-01-23,C2259,Customer_1785,Pune,Maharashtra,West,Mouse,Electronics,6,700,0,4200.0,615.48
105477,2025-12-22,C9875,Customer_1625,Kolkata,West Bengal,East,Keyboard,Electronics,10,1500,15,12750.0,2918.64
105478,2025-09-07,C7155,Customer_2104,Hyderabad,Telangana,South,Pen,Stationery,1,25,5,23.75,5.05
105479,2025-07-02,C6344,Customer_1131,Ahmedabad,Gujarat,West,Chair,Furniture,3,4500,0,13500.0,2500.21
105480,2025-10-02,C1300,Customer_2509,Pune,Maharashtra,West,Laptop,Electronics,9,55000,0,495000.0,72183.75
105481,2025-04-10,C9778,Customer_820,Ahmedabad,Gujarat,West,Monitor,Electronics,4,14000,20,44800.0,7376.9
105482,2026-03-24,C7381,Customer_1322,Chennai,Tamil Nadu,South,Mouse,Electronics,1,700,0,700.0,132.13
105483,2025-01-28,C1095,Customer_1134,Chennai,Tamil Nadu,South,Desk,Furniture,4,8500,20,27200.0,3246.17
105484,2026-03-01,C1021,Customer_2904,Kolkata,West Bengal,East,Laptop,Electronics,4,55000,10,198000.0,43997.99
105485,2025-09-08,C8705,Customer_1528,Ahmedabad,Gujarat,West,Laptop,Electronics,7,55000,10,346500.0,61015.02
105486,2025-02-22,C6159,Customer_2272,Bengaluru,Karnataka,South,Desk,Furniture,5,8500,15,36125.0,8316.27
105487,2026-05-16,C9679,Customer_2364,Hyderabad,Telangana,South,Laptop,Electronics,5,55000,15,233750.0,19286.37
105488,2025-04-27,C4081,Customer_18,Bengaluru,Karnataka,South,Keyboard,Electronics,8,1500,15,10200.0,1271.84
105489,2025-12-02,C9043,Customer_1346,Bengaluru,Karnataka,South,Notebook,Stationery,1,120,0,120.0,27.86
105490,2025-01-01,C9879,Customer_1159,Chennai,Tamil Nadu,South,Monitor,Electronics,4,14000,20,44800.0,7452.49
105491,2026-06-07,C3696,Customer_2054,Delhi,Delhi,North,Monitor,Electronics,5,14000,0,70000.0,10155.43
105492,2025-08-18,C4011,Customer_54,Pune,Maharashtra,West,Laptop,Electronics,8,55000,5,418000.0,57918.35
105493,2026-01-14,C1918,Customer_480,Pune,Maharashtra,West,Keyboard,Electronics,9,1500,10,12150.0,1122.71
105494,2025-04-05,C8171,Customer_2265,Hyderabad,Telangana,South,Notebook,Stationery,3,120,10,324.0,51.7
105495,2025-05-04,C9693,Customer_2602,Ahmedabad,Gujarat,West,Notebook,Stationery,1,120,10,108.0,10.88
105496,2025-04-05,C5743,Customer_418,Chennai,Tamil Nadu,South,Mouse,Electronics,9,700,0,6300.0,888.34
105497,2025-02-12,C5503,Customer_1531,Delhi,Delhi,North,Laptop,Electronics,1,55000,15,46750.0,5792.77
105498,2025-08-06,C4543,Customer_631,Mumbai,Maharashtra,West,Notebook,Stationery,7,120,20,672.0,122.73
105499,2026-01-27,C5345,Customer_1836,Ahmedabad,Gujarat,West,Pen,Stationery,10,25,5,237.5,50.68
105500,2025-06-04,C7056,Customer_730,Hyderabad,Telangana,South,Monitor,Electronics,10,14000,5,133000.0,11590.58
105501,2025-07-23,C7741,Customer_186,Hyderabad,Telangana,South,Laptop,Electronics,7,55000,0,385000.0,54818.03
105502,2025-05-07,C4335,Customer_1955,Ahmedabad,Gujarat,West,Mouse,Electronics,3,700,10,1890.0,417.7
105503,2025-11-17,C9768,Customer_285,Hyderabad,Telangana,South,Desk,Furniture,10,8500,0,85000.0,8778.26
105504,2025-07-14,C8056,Customer_1219,Hyderabad,Telangana,South,Pen,Stationery,7,25,20,140.0,18.03
105505,2025-11-10,C6162,Customer_2839,Hyderabad,Telangana,South,Pen,Stationery,6,25,5,142.5,13.44
105506,2026-01-12,C1519,Customer_2225,Chennai,Tamil Nadu,South,Notebook,Stationery,7,120,20,672.0,140.65
105507,2025-04-21,C9750,Customer_1834,Pune,Maharashtra,West,Mouse,Electronics,5,700,15,2975.0,592.65
105508,2025-02-17,C3109,Customer_813,Ahmedabad,Gujarat,West,Pen,Stationery,4,25,5,95.0,23.36
105509,2025-08-16,C9489,Customer_2152,Bengaluru,Karnataka,South,Desk,Furniture,3,8500,5,24225.0,2929.16
105510,2025-05-29,C6314,Customer_111,Hyderabad,Telangana,South,Mouse,Electronics,10,700,15,5950.0,480.11
105511,2025-11-14,C5016,Customer_2238,Delhi,Delhi,North,Monitor,Electronics,1,14000,10,12600.0,1020.35
105512,2025-02-11,C9186,Customer_2672,Kolkata,West Bengal,East,Pen,Stationery,7,25,20,140.0,18.42
105513,2026-05-04,C9294,Customer_2483,Delhi,Delhi,North,Pen,Stationery,1,25,5,23.75,3.77
105514,2026-01-01,C4361,Customer_1989,Kolkata,West Bengal,East,Pen,Stationery,4,25,15,85.0,14.08
105515,2025-05-31,C4297,Customer_778,Hyderabad,Telangana,South,Laptop,Electronics,9,55000,20,396000.0,97391.14
105516,2025-06-23,C5826,Customer_1902,Bengaluru,Karnataka,South,Monitor,Electronics,1,14000,0,14000.0,2568.72
105517,2026-02-10,C3270,Customer_428,Ahmedabad,Gujarat,West,Laptop,Electronics,8,55000,10,396000.0,38363.23
105518,2025-06-28,C9281,Customer_2658,Bengaluru,Karnataka,South,Pen,Stationery,4,25,15,85.0,13.45
105519,2025-01-15,C7199,Customer_1635,Mumbai,Maharashtra,West,Pen,Stationery,9,25,20,180.0,26.25
105520,2025-06-17,C7053,Customer_704,Mumbai,Maharashtra,West,Keyboard,Electronics,8,1500,20,9600.0,844.62
105521,2026-03-09,C9944,Customer_308,Chennai,Tamil Nadu,South,Pen,Stationery,6,25,20,120.0,28.55
105522,2026-04-13,C8255,Customer_35,Ahmedabad,Gujarat,West,Keyboard,Electronics,3,1500,10,4050.0,393.44
105523,2025-08-06,C5331,Customer_2289,Hyderabad,Telangana,South,Mouse,Electronics,1,700,20,560.0,50.73
105524,2026-04-12,C1729,Customer_1113,Bengaluru,Karnataka,South,Notebook,Stationery,5,120,10,540.0,126.58
105525,2025-11-22,C9834,Customer_1545,Hyderabad,Telangana,South,Chair,Furniture,5,4500,15,19125.0,4456.36
105526,2025-08-10,C2150,Customer_2745,Ahmedabad,Gujarat,West,Keyboard,Electronics,7,1500,0,10500.0,1166.29
105527,2025-11-24,C8807,Customer_2603,Bengaluru,Karnataka,South,Pen,Stationery,7,25,15,148.75,19.43
105528,2025-01-09,C4467,Customer_1824,Chennai,Tamil Nadu,South,Chair,Furniture,1,4500,20,3600.0,593.2
105529,2026-03-05,C9616,Customer_2161,Delhi,Delhi,North,Notebook,Stationery,4,120,15,408.0,40.06
105530,2025-11-24,C8972,Customer_2214,Ahmedabad,Gujarat,West,Laptop,Electronics,5,55000,0,275000.0,37597.38
105531,2025-10-18,C3737,Customer_490,Mumbai,Maharashtra,West,Chair,Furniture,8,4500,5,34200.0,6889.55
105532,2025-10-10,C5129,Customer_1009,Ahmedabad,Gujarat,West,Notebook,Stationery,7,120,5,798.0,100.48
105533,2025-08-20,C1639,Customer_1442,Hyderabad,Telangana,South,Mouse,Electronics,8,700,20,4480.0,479.53
105534,2025-11-13,C1229,Customer_1805,Ahmedabad,Gujarat,West,Pen,Stationery,7,25,5,166.25,14.21
105535,2025-12-07,C8245,Customer_1840,Chennai,Tamil Nadu,South,Pen,Stationery,5,25,0,125.0,26.23
105536,2026-05-13,C9372,Customer_2713,Chennai,Tamil Nadu,South,Pen,Stationery,7,25,5,166.25,16.6
105537,2025-12-18,C5926,Customer_614,Pune,Maharashtra,West,Pen,Stationery,6,25,5,142.5,19.06
105538,2025-06-28,C3927,Customer_2346,Chennai,Tamil Nadu,South,Notebook,Stationery,9,120,15,918.0,136.16
105539,2026-03-07,C8736,Customer_2523,Bengaluru,Karnataka,South,Monitor,Electronics,3,14000,5,39900.0,9857.49
105540,2025-09-24,C2707,Customer_933,Chennai,Tamil Nadu,South,Laptop,Electronics,7,55000,0,385000.0,37272.56
105541,2026-06-23,C4582,Customer_970,Delhi,Delhi,North,Monitor,Electronics,4,14000,20,44800.0,6684.89
105542,2025-05-22,C3541,Customer_1467,Delhi,Delhi,North,Chair,Furniture,9,4500,20,32400.0,5482.25
105543,2026-02-27,C8057,Customer_356,Chennai,Tamil Nadu,South,Pen,Stationery,9,25,15,191.25,21.37
105544,2025-10-03,C1848,Customer_2292,Bengaluru,Karnataka,South,Chair,Furniture,6,4500,15,22950.0,3290.97
105545,2025-06-14,C7724,Customer_597,Chennai,Tamil Nadu,South,Chair,Furniture,8,4500,0,36000.0,7200.92
105546,2025-02-02,C1856,Customer_2990,Ahmedabad,Gujarat,West,Chair,Furniture,6,4500,0,27000.0,5132.15
105547,2026-02-04,C1595,Customer_2399,Mumbai,Maharashtra,West,Keyboard,Electronics,7,1500,15,8925.0,2021.53
105548,2025-03-27,C1104,Customer_193,Kolkata,West Bengal,East,Mouse,Electronics,5,700,20,2800.0,596.8
105549,2025-11-27,C6061,Customer_1392,Mumbai,Maharashtra,West,Pen,Stationery,7,25,10,157.5,34.94
105550,2026-06-16,C5403,Customer_1639,Chennai,Tamil Nadu,South,Chair,Furniture,1,4500,0,4500.0,433.51
105551,2025-01-05,C6157,Customer_741,Delhi,Delhi,North,Monitor,Electronics,5,14000,5,66500.0,14413.68
105552,2026-04-14,C4235,Customer_232,Delhi,Delhi,North,Notebook,Stationery,9,120,20,864.0,143.51
105553,2026-02-11,C7119,Customer_1638,Ahmedabad,Gujarat,West,Chair,Furniture,3,4500,0,13500.0,2024.77
105554,2026-02-18,C2076,Customer_484,Mumbai,Maharashtra,West,Laptop,Electronics,8,55000,0,440000.0,82114.43
105555,2025-05-31,C6858,Customer_138,Ahmedabad,Gujarat,West,Mouse,Electronics,4,700,10,2520.0,202.0
105556,2026-04-15,C7889,Customer_1054,Bengaluru,Karnataka,South,Pen,Stationery,5,25,5,118.75,12.48
105557,2026-02-28,C6544,Customer_575,Hyderabad,Telangana,South,Desk,Furniture,10,8500,10,76500.0,16040.03
105558,2025-10-19,C9177,Customer_2009,Kolkata,West Bengal,East,Notebook,Stationery,1,120,10,108.0,26.51
105559,2026-06-05,C7127,Customer_2872,Chennai,Tamil Nadu,South,Mouse,Electronics,2,700,15,1190.0,98.21
105560,2025-12-18,C6884,Customer_2456,Pune,Maharashtra,West,Chair,Furniture,9,4500,20,32400.0,6564.25
105561,2025-03-13,C6640,Customer_1324,Ahmedabad,Gujarat,West,Notebook,Stationery,10,120,5,1140.0,102.7
105562,2025-04-12,C7543,Customer_1122,Delhi,Delhi,North,Keyboard,Electronics,4,1500,0,6000.0,1301.94
105563,2026-05-22,C8503,Customer_2888,Hyderabad,Telangana,South,Laptop,Electronics,4,55000,5,209000.0,38147.98
105564,2025-05-29,C6064,Customer_1414,Chennai,Tamil Nadu,South,Desk,Furniture,5,8500,5,40375.0,4794.26
105565,2025-02-25,C5832,Customer_1936,Ahmedabad,Gujarat,West,Pen,Stationery,8,25,10,180.0,41.27
105566,2026-05-08,C3463,Customer_2089,Ahmedabad,Gujarat,West,Keyboard,Electronics,5,1500,15,6375.0,1289.62
105567,2026-02-24,C8383,Customer_2572,Hyderabad,Telangana,South,Desk,Furniture,2,8500,20,13600.0,2926.24
105568,2025-10-26,C5777,Customer_712,Mumbai,Maharashtra,West,Laptop,Electronics,1,55000,20,44000.0,7800.85
105569,2025-05-15,C2984,Customer_528,Delhi,Delhi,North,Chair,Furniture,2,4500,15,7650.0,1439.19
105570,2026-04-27,C1824,Customer_738,Delhi,Delhi,North,Pen,Stationery,6,25,20,120.0,16.71
105571,2026-04-26,C2451,Customer_1482,Chennai,Tamil Nadu,South,Mouse,Electronics,1,700,10,630.0,119.29
105572,2025-12-25,C2916,Customer_2666,Chennai,Tamil Nadu,South,Chair,Furniture,5,4500,10,20250.0,4691.53
105573,2025-10-09,C1915,Customer_2936,Delhi,Delhi,North,Chair,Furniture,5,4500,5,21375.0,5049.87
105574,2025-08-10,C2165,Customer_981,Ahmedabad,Gujarat,West,Laptop,Electronics,9,55000,0,495000.0,74472.09
105575,2025-10-03,C6343,Customer_2537,Pune,Maharashtra,West,Desk,Furniture,4,8500,10,30600.0,7301.24
105576,2025-06-17,C2201,Customer_2610,Bengaluru,Karnataka,South,Monitor,Electronics,4,14000,0,56000.0,5965.57
105577,2025-06-05,C2550,Customer_2704,Mumbai,Maharashtra,West,Mouse,Electronics,3,700,15,1785.0,236.43
105578,2026-06-02,C4562,Customer_1903,Mumbai,Maharashtra,West,Notebook,Stationery,5,120,10,540.0,113.72
105579,2025-01-29,C8273,Customer_103,Ahmedabad,Gujarat,West,Laptop,Electronics,8,55000,0,440000.0,62870.15
105580,2025-08-11,C4039,Customer_1818,Pune,Maharashtra,West,Laptop,Electronics,7,55000,5,365750.0,53187.77
105581,2025-12-09,C8422,Customer_627,Kolkata,West Bengal,East,Keyboard,Electronics,5,1500,5,7125.0,727.46
105582,2026-05-18,C1656,Customer_1972,Bengaluru,Karnataka,South,Monitor,Electronics,10,14000,20,112000.0,9961.06
105583,2025-12-03,C3671,Customer_2869,Hyderabad,Telangana,South,Monitor,Electronics,10,14000,20,112000.0,18456.35
105584,2025-04-22,C9506,Customer_1232,Hyderabad,Telangana,South,Pen,Stationery,4,25,15,85.0,14.97
105585,2025-08-18,C9305,Customer_1485,Pune,Maharashtra,West,Desk,Furniture,5,8500,0,42500.0,9659.49
105586,2025-05-31,C1292,Customer_413,Ahmedabad,Gujarat,West,Keyboard,Electronics,9,1500,5,12825.0,1897.6
